"dt_partition","time_frame","dataset_name","X","N","rmse_flex_model","rmse_constraint_model","rmse_tailored_flex_lm","rmse_tailored_constr_lm"
"monthly","2014-1-","dba",50,803,0.533859805435346,0.0479756142016015,0.018041361305529,0.0261563967512093
"monthly","2014-2-","dba",2,730,0.068835360264183,0.00742677173068873,0.00982966503449245,0.0074263476424398
"monthly","2014-2-","dba",3,730,0.090138057417494,0.00921599603234652,0.0119371229781366,0.00832414722003929
"monthly","2014-2-","dba",4,730,0.112118636448837,0.0129842517355029,0.0145879805046252,0.010443930716782
"monthly","2014-2-","dba",5,730,0.132996798488875,0.016628114119616,0.0164157549439862,0.0124559540793577
"monthly","2014-2-","dba",6,730,0.152470803164828,0.0194898325931339,0.016859871122243,0.0138935639882645
"monthly","2014-2-","dba",7,730,0.170382952145144,0.0219755519528016,0.0171392259673334,0.0151024585242493
"monthly","2014-2-","dba",8,730,0.187409576405469,0.0243935284416894,0.0171045874214606,0.0164659656784885
"monthly","2014-2-","dba",9,730,0.203049762216353,0.0263208389045532,0.0171040365121545,0.0174716557579439
"monthly","2014-2-","dba",10,730,0.2175847107717,0.027916833884634,0.0171455753309239,0.01826701134766
"monthly","2014-2-","dba",11,730,0.231386679288124,0.0291780814498879,0.0167347374453458,0.0188826153773386
"monthly","2014-2-","dba",12,730,0.244212912251846,0.0301811056317668,0.0166880717264337,0.0192601293004916
"monthly","2014-2-","dba",13,730,0.256243536838634,0.0309557170528189,0.0167909530146598,0.0194094438687584
"monthly","2014-2-","dba",14,730,0.267889116248014,0.0318010860281882,0.0169240131602908,0.0197017754759079
"monthly","2014-2-","dba",15,730,0.279140909109473,0.0325735686953555,0.0168984952942145,0.0199435878185454
"monthly","2014-2-","dba",16,730,0.290012078198767,0.0333150581772015,0.0168169215918599,0.0202381726621437
"monthly","2014-2-","dba",17,730,0.300298980033795,0.0338842781118401,0.0168684600142594,0.0203843937935907
"monthly","2014-2-","dba",18,730,0.310361629170318,0.0344720276392834,0.0168014446329887,0.0206149802227345
"monthly","2014-2-","dba",19,730,0.320184236713915,0.0350958037640091,0.0167499114057324,0.0209072801232491
"monthly","2014-2-","dba",20,730,0.329641579175118,0.0356648035226946,0.0167765028883903,0.0211598545953084
"monthly","2014-2-","dba",21,730,0.338897467714471,0.0361895974694975,0.0165752021827373,0.0214181475401699
"monthly","2014-2-","dba",22,730,0.347802273690039,0.0366141623793783,0.0164248653058729,0.0216058300486517
"monthly","2014-2-","dba",23,730,0.35633772047116,0.0369603670699165,0.0164446175182637,0.021750270598458
"monthly","2014-2-","dba",24,730,0.364657129878621,0.0372819346298541,0.0164278509276508,0.02188971221247
"monthly","2014-2-","dba",25,730,0.372678890423415,0.0375376644832755,0.0165255901525045,0.0220468943120687
"monthly","2014-2-","dba",26,730,0.380558225564161,0.0378235511199421,0.0166235816081967,0.0222807555484225
"monthly","2014-2-","dba",27,730,0.388253259655478,0.0380790713497262,0.0166437975834842,0.0225091862137564
"monthly","2014-2-","dba",28,730,0.395693633086492,0.0382658321940719,0.0166879067678315,0.022696374954894
"monthly","2014-2-","dba",29,730,0.402869910465755,0.0383533114614404,0.0167217323152108,0.0227874793901255
"monthly","2014-2-","dba",30,730,0.409937337360754,0.0384445259288002,0.016656757691513,0.022925732730628
"monthly","2014-2-","dba",31,730,0.416825730826139,0.0384874594082397,0.0165279509761364,0.0230142850196674
"monthly","2014-2-","dba",32,730,0.423574767345616,0.0385607478387939,0.0165096136763264,0.0231704765437692
"monthly","2014-2-","dba",33,730,0.430110487882729,0.0386029122416958,0.0166122939370678,0.0233101964179941
"monthly","2014-2-","dba",34,730,0.43654546376225,0.0386484795836373,0.0166430766440511,0.0234534775782697
"monthly","2014-2-","dba",35,730,0.442885674892374,0.0386865033805703,0.0165750132275668,0.0235849240046112
"monthly","2014-2-","dba",36,730,0.449058581626261,0.0386736816547782,0.0164747317043014,0.0236946899160517
"monthly","2014-2-","dba",37,730,0.455085181398219,0.0386344398169718,0.0163724279843262,0.0237958921617222
"monthly","2014-2-","dba",38,730,0.460925294480681,0.0385199781261598,0.0162448981868215,0.023799380580422
"monthly","2014-2-","dba",39,730,0.466516489988876,0.03832236387819,0.0162460037673017,0.0237532754512226
"monthly","2014-2-","dba",40,730,0.472004484077611,0.0381429732094191,0.0162930421635402,0.0237479540027659
"monthly","2014-2-","dba",41,730,0.477488240831146,0.0380495148786281,0.0163211748124014,0.0238255566654455
"monthly","2014-2-","dba",42,730,0.482841653150049,0.03789671036943,0.0162601724809777,0.0238582753308635
"monthly","2014-2-","dba",43,730,0.488170025564268,0.0377911652997906,0.0161465991651959,0.023906080740162
"monthly","2014-2-","dba",44,730,0.493346886607264,0.0376704461737703,0.0161312364653887,0.0239373785232957
"monthly","2014-2-","dba",45,730,0.498478230994285,0.0375524225678491,0.0160016826822929,0.0239883185717911
"monthly","2014-2-","dba",46,730,0.503513484489263,0.0374059647471335,0.01580749289699,0.0239753016225479
"monthly","2014-2-","dba",47,730,0.508480263415754,0.0372779869868365,0.0156115777371832,0.0239845951576962
"monthly","2014-2-","dba",48,730,0.513259570858245,0.037069891576501,0.01545177719903,0.023907943499707
"monthly","2014-2-","dba",49,730,0.517920795588575,0.0368621428812017,0.0153862036363586,0.0238113904961239
"monthly","2014-2-","dba",50,730,0.522524366768433,0.0366509618257498,0.0152501105002441,0.0236996232713441
"monthly","2014-3-","dba",2,799,0.0678700879224712,0.00680469850750872,0.00663697689883704,0.00633362205457792
"monthly","2014-3-","dba",3,799,0.0887461649513369,0.00682787165104656,0.00675545911494833,0.00663261126443744
"monthly","2014-3-","dba",4,799,0.11056889303046,0.0095152597450393,0.00827499525309947,0.00782953625241281
"monthly","2014-3-","dba",5,799,0.130442225510431,0.0121724259302068,0.00968616689168993,0.00858184249360031
"monthly","2014-3-","dba",6,799,0.149307424223661,0.0149226690371544,0.010909548116203,0.00935765759780928
"monthly","2014-3-","dba",7,799,0.166991774471532,0.0175986882493534,0.0121458771824974,0.0103614667219878
"monthly","2014-3-","dba",8,799,0.183530501781126,0.0200272956456844,0.0132887321658722,0.011388919228553
"monthly","2014-3-","dba",9,799,0.199506068755375,0.0224650590689139,0.014222292713095,0.0126640475482857
"monthly","2014-3-","dba",10,799,0.214854696898476,0.0245971129539865,0.0143836625581811,0.0138378137767513
"monthly","2014-3-","dba",11,799,0.229068112869631,0.0262398162751954,0.0142855237618534,0.0146625232738186
"monthly","2014-3-","dba",12,799,0.242540653149375,0.0277949779775227,0.014250959271701,0.0154675629364023
"monthly","2014-3-","dba",13,799,0.255320753672975,0.0291367195025437,0.0140874936104605,0.0161658830090531
"monthly","2014-3-","dba",14,799,0.267517783085155,0.0303185784909276,0.0138459201401819,0.0167298874154945
"monthly","2014-3-","dba",15,799,0.278876585717198,0.0312805160664847,0.0140913913047507,0.0171203615475837
"monthly","2014-3-","dba",16,799,0.289788276329463,0.0321551236853096,0.0143064039684156,0.0174574494777671
"monthly","2014-3-","dba",17,799,0.300286641517304,0.0329724297762708,0.0145516728899636,0.0178271143512454
"monthly","2014-3-","dba",18,799,0.310672019777091,0.0338389337224647,0.0145121320907314,0.0183663197673038
"monthly","2014-3-","dba",19,799,0.320585457807574,0.0345220482460762,0.0144107529495876,0.0187410706808447
"monthly","2014-3-","dba",20,799,0.330090163758492,0.0351208064592299,0.0144522781299226,0.0191272642227783
"monthly","2014-3-","dba",21,799,0.339326253937541,0.0357153479637665,0.0145512900881385,0.0195535640131038
"monthly","2014-3-","dba",22,799,0.348272609651325,0.0363025788549241,0.0147787092792482,0.019963975200511
"monthly","2014-3-","dba",23,799,0.357167925201863,0.03694109044215,0.0147516913777026,0.020496181401542
"monthly","2014-3-","dba",24,799,0.365416515430341,0.0372457148336647,0.0148801857246124,0.0206302282129588
"monthly","2014-3-","dba",25,799,0.373488744846213,0.0375148806725973,0.0148654743379401,0.02076363649567
"monthly","2014-3-","dba",26,799,0.381338136244403,0.0377339558858371,0.0148075866755677,0.0208251281225226
"monthly","2014-3-","dba",27,799,0.388975029559798,0.0379761218348466,0.014929553047933,0.0209534782084585
"monthly","2014-3-","dba",28,799,0.396454263295308,0.0381721979962187,0.0149071928745158,0.0211126072276288
"monthly","2014-3-","dba",29,799,0.403681712369604,0.0382873946548017,0.014881749183717,0.0211790650650771
"monthly","2014-3-","dba",30,799,0.410687729401614,0.0384080397308373,0.0150459882497943,0.0212640485164901
"monthly","2014-3-","dba",31,799,0.41763125357456,0.0385311943283775,0.0150063728631934,0.021380367238035
"monthly","2014-3-","dba",32,799,0.42436491579651,0.0386408681607584,0.0151129674579164,0.0214910285434688
"monthly","2014-3-","dba",33,799,0.430954047711878,0.0386838855015667,0.0150598395544975,0.0215822872367024
"monthly","2014-3-","dba",34,799,0.437383749416091,0.0387117755308325,0.0150381764094535,0.0216720377320705
"monthly","2014-3-","dba",35,799,0.443644720547573,0.0387015102395456,0.0150342689849769,0.021777729208975
"monthly","2014-3-","dba",36,799,0.449727732485097,0.0386298693121411,0.0149978936706786,0.0217909063631085
"monthly","2014-3-","dba",37,799,0.455609255879092,0.0385092389973873,0.0150374553077554,0.0217449330858844
"monthly","2014-3-","dba",38,799,0.461372309951735,0.0384228938818724,0.0151956303789345,0.021754936337516
"monthly","2014-3-","dba",39,799,0.467079037711891,0.0383361912586381,0.0152224274332078,0.0217754778595887
"monthly","2014-3-","dba",40,799,0.472703047055913,0.0382067918752868,0.0150888220786151,0.0217918663714877
"monthly","2014-3-","dba",41,799,0.478133427616337,0.0380547683270787,0.0151233835865588,0.0218016847038279
"monthly","2014-3-","dba",42,799,0.483446025742909,0.0379000857393983,0.0151890513663852,0.0217991483247051
"monthly","2014-3-","dba",43,799,0.488704358071111,0.0377368821865732,0.0151146538707396,0.0217839153722396
"monthly","2014-3-","dba",44,799,0.49386686638852,0.0375643511142656,0.015018760625084,0.0217536920151875
"monthly","2014-3-","dba",45,799,0.498873845004392,0.037381538473397,0.0150575943714536,0.0217237755038409
"monthly","2014-3-","dba",46,799,0.503872520022495,0.0372174720804262,0.0149464997371621,0.0217334594788469
"monthly","2014-3-","dba",47,799,0.508692176769877,0.0370143799874743,0.014946371305511,0.02168319313825
"monthly","2014-3-","dba",48,799,0.51343302634789,0.0367873082102417,0.0148543141997593,0.0216215328256918
"monthly","2014-3-","dba",49,799,0.518052218367209,0.0365430737461984,0.0148076350346578,0.0215317139024657
"monthly","2014-3-","dba",50,799,0.522627419244085,0.0363127303681543,0.0147094954972211,0.0214894364126837
"monthly","2014-4-","dba",2,743,0.0749015527596302,0.0125212622918416,0.0233028758004547,0.00985570737972256
"monthly","2014-4-","dba",3,743,0.0976228634991621,0.0174833624108544,0.0252793140660528,0.0113430962703655
"monthly","2014-4-","dba",4,743,0.119505883536378,0.021305668434334,0.0260907010162626,0.0122271956563219
"monthly","2014-4-","dba",5,743,0.140513178105491,0.0251096435941324,0.026879863568174,0.0135142578404256
"monthly","2014-4-","dba",6,743,0.160802566195742,0.028894585834977,0.027309345704591,0.0151613032150969
"monthly","2014-4-","dba",7,743,0.1796528056099,0.0324691089355921,0.0278627183266702,0.0171165655794919
"monthly","2014-4-","dba",8,743,0.197567195952668,0.0357578539291192,0.0278408738142417,0.0190256855694721
"monthly","2014-4-","dba",9,743,0.214306933791836,0.0386149743054304,0.0275767260399379,0.0208483124556229
"monthly","2014-4-","dba",10,743,0.229682857484601,0.0410722697521056,0.0277940714321738,0.0224821293935132
"monthly","2014-4-","dba",11,743,0.244128902870453,0.0431609352202368,0.0277977251768097,0.0240055324739544
"monthly","2014-4-","dba",12,743,0.257875058065186,0.0448755004456413,0.0271846604180772,0.0252790203879593
"monthly","2014-4-","dba",13,743,0.271137804838396,0.0463724807609952,0.0259926358934483,0.0263526546480365
"monthly","2014-4-","dba",14,743,0.282938022825917,0.0472862007524307,0.0256460589633997,0.026804810584106
"monthly","2014-4-","dba",15,743,0.293882902663611,0.0479439483235227,0.025792628019898,0.0269109189776467
"monthly","2014-4-","dba",16,743,0.304501398728512,0.0485695764214299,0.0257515207578289,0.0270328665206897
"monthly","2014-4-","dba",17,743,0.314682202114235,0.0490760193149309,0.0256531079695418,0.0271457830328369
"monthly","2014-4-","dba",18,743,0.324569571518946,0.049598559402396,0.025643797998608,0.0273916832874209
"monthly","2014-4-","dba",19,743,0.334167722015682,0.0500398184963891,0.0254216640813576,0.0276528083458175
"monthly","2014-4-","dba",20,743,0.34345391976874,0.0504539976976733,0.0252673557024436,0.0279321037589133
"monthly","2014-4-","dba",21,743,0.352469924184602,0.0508578113462068,0.0251480081321544,0.0282018477205199
"monthly","2014-4-","dba",22,743,0.361358099947265,0.0512767199062954,0.0248706354592073,0.0285534819679097
"monthly","2014-4-","dba",23,743,0.369784481435267,0.0514346548648528,0.0244839503956535,0.0287021505653841
"monthly","2014-4-","dba",24,743,0.377937806859402,0.0515117040158668,0.024053032538124,0.0288004812685376
"monthly","2014-4-","dba",25,743,0.385875823859003,0.0515725986391843,0.02363309345239,0.0288896956817546
"monthly","2014-4-","dba",26,743,0.393568473547572,0.0515769679825099,0.0232187082446596,0.0289326090162641
"monthly","2014-4-","dba",27,743,0.400999525320224,0.05146463385358,0.0226845964988048,0.0288626880351717
"monthly","2014-4-","dba",28,743,0.408160673715293,0.0513096281376398,0.0223305579369391,0.0287634324196633
"monthly","2014-4-","dba",29,743,0.415160532306932,0.0511765257953297,0.0220766852017777,0.0286966446704751
"monthly","2014-4-","dba",30,743,0.422050814890974,0.0510898758202524,0.0218732785387625,0.0287057132495939
"monthly","2014-4-","dba",31,743,0.428768904579802,0.0509838721781901,0.0216950705909631,0.0286716652201837
"monthly","2014-4-","dba",32,743,0.435349282377259,0.0508979525872152,0.0216003006462319,0.0287036810323901
"monthly","2014-4-","dba",33,743,0.441723927641471,0.050718658342642,0.021416436329322,0.0286874101124702
"monthly","2014-4-","dba",34,743,0.447978517964364,0.0505043451013022,0.0211317346107925,0.0286777817761712
"monthly","2014-4-","dba",35,743,0.454075725129835,0.0502377695937202,0.0207769748541977,0.0286186434094452
"monthly","2014-4-","dba",36,743,0.459965006653223,0.0499490305490557,0.0206016213335623,0.0285669473017924
"monthly","2014-4-","dba",37,743,0.465737028715902,0.0496600039349157,0.0204284289438511,0.0285179343848986
"monthly","2014-4-","dba",38,743,0.47137173880877,0.0493400239816428,0.0202355442865375,0.028447134072279
"monthly","2014-4-","dba",39,743,0.476756336425744,0.0489433571899943,0.0201784123200679,0.0283035872383103
"monthly","2014-4-","dba",40,743,0.48205493755262,0.0485409331882523,0.0200677873487342,0.028210320563884
"monthly","2014-4-","dba",41,743,0.487238148016951,0.0481053166431179,0.0198955700543532,0.028076008669349
"monthly","2014-4-","dba",42,743,0.492422197230907,0.047737215258035,0.0196564088828545,0.0279949113015089
"monthly","2014-4-","dba",43,743,0.497524646523492,0.0473972673317094,0.0194604323076251,0.0279188087623392
"monthly","2014-4-","dba",44,743,0.502479760366773,0.0470151173756968,0.019278346391885,0.0278083112099277
"monthly","2014-4-","dba",45,743,0.507359465057792,0.0466384132336364,0.0190767831487393,0.0277175897162875
"monthly","2014-4-","dba",46,743,0.512123585782808,0.0462218977349487,0.0188224691310772,0.027575922620171
"monthly","2014-4-","dba",47,743,0.516766562595821,0.0458301284780691,0.0187230768985487,0.0274471313560557
"monthly","2014-4-","dba",48,743,0.521222001994682,0.0453497289868248,0.0186334929746759,0.0272541816669191
"monthly","2014-4-","dba",49,743,0.525642814782067,0.0449194522116665,0.0185584225208009,0.0271072357793409
"monthly","2014-4-","dba",50,743,0.529993736876379,0.0444633428706616,0.0183762933885579,0.0269194635643671
"monthly","2014-5-","dba",2,750,0.0786041726665096,0.0157429546140313,0.023272574181429,0.0114750477814917
