"","b","X","N"
"b4628",-0.692945832157817,24,981
"b4629",-0.690390815285747,25,981
"b4630",-0.68786567070374,26,981
"b4631",-0.685304941624471,27,981
"b4632",-0.682748366346813,28,981
"b4633",-0.680217475797518,29,981
"b4634",-0.67783150969933,30,981
"b4635",-0.67560099253627,31,981
"b4636",-0.673413243880419,32,981
"b4637",-0.67123975778477,33,981
"b4638",-0.668971277915365,34,981
"b4639",-0.666618635395174,35,981
"b4640",-0.664335627298676,36,981
"b4641",-0.662052929535301,37,981
"b4642",-0.659660226780374,38,981
"b4643",-0.657339463809757,39,981
"b4644",-0.65501495636607,40,981
"b4645",-0.652727551028384,41,981
"b4646",-0.650438766810471,42,981
"b4647",-0.648195746603742,43,981
"b4648",-0.646007701377234,44,981
"b4649",-0.643784753650514,45,981
"b4650",-0.64160003772179,46,981
"b4651",-0.639486297425284,47,981
"b4652",-0.637380137216013,48,981
"b4653",-0.635302223478308,49,981
"b4654",-0.633230693809169,50,981
"b4655",-0.796046747127774,2,980
"b4656",-0.777771698261696,3,980
"b4657",-0.764264507775155,4,980
"b4658",-0.754455548505351,5,980
"b4659",-0.746805444603589,6,980
"b4660",-0.740410749034529,7,980
"b4661",-0.734801081587991,8,980
"b4662",-0.730168243868659,9,980
"b4663",-0.726190898610355,10,980
"b4664",-0.722717906047205,11,980
"b4665",-0.719588758829248,12,980
"b4666",-0.716818637016871,13,980
"b4667",-0.713820741322332,14,980
"b4668",-0.711051693231107,15,980
"b4669",-0.708347540926108,16,980
"b4670",-0.705808886788438,17,980
"b4671",-0.703324879906416,18,980
"b4672",-0.700869800340377,19,980
"b4673",-0.698395083596797,20,980
"b4674",-0.695954353520426,21,980
"b4675",-0.693562326120509,22,980
"b4676",-0.691247959322383,23,980
"b4677",-0.688978271091184,24,980
"b4678",-0.686754135386394,25,980
"b4679",-0.684542486231434,26,980
"b4680",-0.682326218787876,27,980
"b4681",-0.680017850353139,28,980
"b4682",-0.677603974611346,29,980
"b4683",-0.67522297978762,30,980
"b4684",-0.672984102642757,31,980
"b4685",-0.670717531743715,32,980
"b4686",-0.668447515634306,33,980
"b4687",-0.666196326932993,34,980
"b4688",-0.663992473411994,35,980
"b4689",-0.661834497394489,36,980
"b4690",-0.659753134316452,37,980
"b4691",-0.657559627257831,38,980
"b4692",-0.655381203522561,39,980
"b4693",-0.653210659385696,40,980
"b4694",-0.650993072964972,41,980
"b4695",-0.648712600262501,42,980
"b4696",-0.646334326855371,43,980
"b4697",-0.643989387835178,44,980
"b4698",-0.641671359650487,45,980
"b4699",-0.639379183192514,46,980
"b4700",-0.63708205218366,47,980
"b4701",-0.63481617980047,48,980
"b4702",-0.63251746677343,49,980
"b4703",-0.630256521720147,50,980
